Customer No,Cust Name,Quantity Pack,Quantity Piece,Debit Credit Type,Tr Date,Sales Lc,Sales Cost Lc,Additional Discount Lc,Price Discount Lc,Discount Lc,Brand Name,Cost Centre Pk,Net,Gross Sales,Discount,QTY PACK,QTY Piece,ALL_Pieces,QTY _ALL,QTY SOLD,Net Sales,Short Name,Id,Cost,Foc Goods,Cost of Sales,Salesman Name,Salesman Code,Common Code,Accperd Id,Price Tc,Your Ref,Tr Ref,Product No,Pack Size,Name,Weight Size,Flex Field5,Flex Field8,Flex Field9,Flex Field3,ADDL DISC,NET DISCOUNT,MRM DISCOUNT,NEW PDF,GROSS SALES,Avg Cost Price,Liquidation,Tr No2,Flex Field0,Computed,Act Qty Sold,Retail Price,MRM FOC ,TYPE,Month,Division,Tot CTN,Year,Net Profit,Supplier Name,FSD_Brands
9713,GRAND HYPER SHOPPING CENTER,0,6,C,45404,3.438,2.164,0,0,0.172,LIBBY'S,503,1,3.438,0.172,0,6,6,0.25,6,3.266,K-CRINVDN,15012,2.164,0,2.164,Nizar Ibrahim,23,KA,2766,13.752,2.404E+12,220354214,LS6169,24,MUSHROOMS WHOLE 24*400g,9.6,Libbys,Division,HHT,BK BRANDS,0,0.172,0.172,0,3.438,8.655,0,100401964,LS6169,0.25,0.25,13.09,0,INV,Apr,CA Div,0.25,2024,1.274,Alma Trading SAL- Libby'S,"BAKERY
BAKERY
BAKERY"
9713,GRAND HYPER SHOPPING CENTER,1,0,C,45404,1.9,1.333,0,0,0.095,LIBBY'S,503,1,1.9,0.095,12,0,12,1,12,1.805,K-CRINVDN,15012,1.333,0,1.333,Nizar Ibrahim,23,KA,2766,1.9,2.404E+12,220354214,LS5386,12,BAKED BEANS 12*220g,2.64,Libbys,Division,HHT,BK BRANDS,0,0.095,0.095,0,1.9,1.335,0,100401964,LS5386,1,1,1.86,0,INV,Apr,CA Div,1,2024,0.567,Alma Trading SAL- Libby'S,"BAKERY
BAKERY
BAKERY"
901008,AL KHALDIYA CO-OPERATIVE K.F.H,30,0,C,45404,247.74,181.71,0,0,19.819,BAHLSEN,503,1,247.74,19.819,180,0,180,30,180,227.921,K-CRINVDN,15012,181.71,0,181.71,Ebrahim Ahmed,37,MAIN,2766,8.258,63739,220354167,BK2097KA,6,LEIBNIZ CHOCO 125G * 2 PIECES @ SPL PRICE,1.5,Bahlsen,Division,HHT,BK BRANDS,0,19.819,19.819,0,247.74,6.057,0,100401965,BK2097,30,30,7.977,0,INV,Apr,CA Div,30,2024,66.03,Bahlsen GmbH Co. & KG,BK BRANDS
901008,AL KHALDIYA CO-OPERATIVE K.F.H,15,0,C,45404,107.97,89.505,0,0,8.638,BAHLSEN,503,1,107.97,8.638,90,0,90,15,90,99.332,K-CRINVDN,15012,89.505,0,89.505,Ebrahim Ahmed,37,MAIN,2766,7.198,63739,220354167,BK2191PR13,6,WAFFEL.M 100G X 2 @ SPL PRICE,1.2,Bahlsen,Division,HHT,BK BRANDS,0,8.638,8.638,0,107.97,5.967,0,100401965,BK2191,15,15,6.953,0,INV,Apr,CA Div,15,2024,18.465,Bahlsen GmbH Co. & KG,BK BRANDS
901008,AL KHALDIYA CO-OPERATIVE K.F.H,5,0,C,45404,34.925,20.305,0,0,0,LORENZ,503,1,34.925,0,60,0,60,5,60,34.925,K-CRINVDN,15012,20.305,0,20.305,Ebrahim Ahmed,37,MAIN,2766,6.985,56523,220354169,BK1188A,12,Naturals Rosmarin 12 * 100G,1.2,Lorenz,Division,HHT,BK BRANDS,0,0,0,0,34.925,4.075,0,100401966,BK1188A,5,5,6.985,0,INV,Apr,CA Div,5,2024,14.62,Lorenz Bahlsens  Snack-World Gmbh & Co.,BK BRANDS
901008,AL KHALDIYA CO-OPERATIVE K.F.H,5,0,C,45404,34.925,20.3,0,0,0,LORENZ,503,1,34.925,0,60,0,60,5,60,34.925,K-CRINVDN,15012,20.3,0,20.3,Ebrahim Ahmed,37,MAIN,2766,6.985,56523,220354169,BK1322A,12,Naturals Classic (Salted)  12 * 100G,1.2,Lorenz,Division,HHT,BK BRANDS,0,0,0,0,34.925,4.076,0,100401966,BK1322A,5,5,6.985,0,INV,Apr,CA Div,5,2024,14.625,Lorenz Bahlsens  Snack-World Gmbh & Co.,BK BRANDS
901008,AL KHALDIYA CO-OPERATIVE K.F.H,5,0,C,45404,34.925,20.31,0,0,0,LORENZ,503,1,34.925,0,60,0,60,5,60,34.925,K-CRINVDN,15012,20.31,0,20.31,Ebrahim Ahmed,37,MAIN,2766,6.985,56523,220354169,BK1298A,12,Naturals Sea Salt & Pepper 12 * 100G,1.2,Lorenz,Division,HHT,BK BRANDS,0,0,0,0,34.925,4.076,0,100401966,BK1298A,5,5,6.985,0,INV,Apr,CA Div,5,2024,14.615,Lorenz Bahlsens  Snack-World Gmbh & Co.,BK BRANDS
901008,AL KHALDIYA CO-OPERATIVE K.F.H,5,0,C,45404,34.925,20.305,0,0,0,LORENZ,503,1,34.925,0,60,0,60,5,60,34.925,K-CRINVDN,15012,20.305,0,20.305,Ebrahim Ahmed,37,MAIN,2766,6.985,56523,220354169,BK1296A,12,Natural Mild Paprica 12 * 100G,1.2,Lorenz,Division,HHT,BK BRANDS,0,0,0,0,34.925,4.074,0,100401966,BK1296A,5,5,6.985,0,INV,Apr,CA Div,5,2024,14.62,Lorenz Bahlsens  Snack-World Gmbh & Co.,BK BRANDS
901008,AL KHALDIYA CO-OPERATIVE K.F.H,5,0,C,45404,95.45,54.3,0,0,7.636,JULIE'S,503,1,95.45,7.636,120,0,120,5,120,87.814,K-CRINVDN,15012,54.3,0,54.3,Ebrahim Ahmed,37,MAIN,2766,19.09,83738,220354166,JUIL008P,24,OAT 25 TEN GRAINS 24 * 200G + 50g Extra,4.8,Julies,Division,HHT,BK BRANDS,0,7.636,7.636,0,95.45,10.86,0,100401967,JUIL008P,5,5,19.09,0,INV,Apr,CA Div,5,2024,41.15,Blue Passion,RICE
901008,AL KHALDIYA CO-OPERATIVE K.F.H,1,0,C,45404,5.46,3.431,0,0,0.437,LORENZ,503,1,5.46,0.437,12,0,12,1,12,5.023,K-CRINVDN,15012,3.431,0,3.431,Ebrahim Ahmed,37,MAIN,2766,5.46,62629,220354168,BK6894,12,CLUB CRACKERS 150G,1.8,Lorenz,Division,HHT,BK BRANDS,0,0.437,0.437,0,5.46,3.446,0,100401968,BK6894,1,1,4.71,0,INV,Apr,CA Div,1,2024,2.029,Lorenz Bahlsens  Snack-World Gmbh & Co.,BK BRANDS
901008,AL KHALDIYA CO-OPERATIVE K.F.H,2,0,C,45404,75,33.516,0,0,6,LANGNESE,503,1,75,6,10,0,10,2,10,69,K-CRINVDN,15012,33.516,0,33.516,Ebrahim Ahmed,37,MAIN,2766,37.5,62629,220354168,LNG8022,5,Royal Jelly 375 g,1.875,Langnese,Division,HHT,BK BRANDS,0,6,6,0,75,16.758,0,100401968,LNG8022,2,2,37.5,0,INV,Apr,CA Div,2,2024,41.484,Langnese Honig GMBH & Co.,BK BRANDS
901008,AL KHALDIYA CO-OPERATIVE K.F.H,15,0,C,45404,134.175,85.08,0,0,10.734,Guylian,503,1,134.175,10.734,360,0,360,15,360,123.441,K-CRINVDN,15012,85.08,0,85.08,Ebrahim Ahmed,37,MAIN,2766,8.945,63741,220354170,GL01A,24,SEASHELL 33G,0.792,Guylian,Division,HHT,BK BRANDS,0,10.734,10.734,0,134.175,5.609,0,100401969,GL01A,15,15,8.945,0,INV,Apr,CA Div,15,2024,49.095,Chocolaterie Guylian NV,BK BRANDS
901008,AL KHALDIYA CO-OPERATIVE K.F.H,2,0,C,45404,16.8,10.078,0,0,1.344,Guylian,503,1,16.8,1.344,24,0,24,2,24,15.456,K-CRINVDN,15012,10.078,0,10.078,Ebrahim Ahmed,37,MAIN,2766,8.4,63741,220354170,GL02,12,SEASHELL 65g,0.78,Guylian,Division,HHT,BK BRANDS,0,1.344,1.344,0,16.8,5.022,0,100401969,GL02,2,2,8.4,0,INV,Apr,CA Div,2,2024,6.722,Chocolaterie Guylian NV,BK BRANDS
901008,AL KHALDIYA CO-OPERATIVE K.F.H,10,0,C,45404,84,50.39,0,0,6.72,Guylian,503,1,84,6.72,120,0,120,10,120,77.28,K-CRINVDN,15012,50.39,0,50.39,Ebrahim Ahmed,37,MAIN,2766,8.4,63741,220354170,GL02,12,SEASHELL 65g,0.78,Guylian,Division,HHT,BK BRANDS,0,6.72,6.72,0,84,5.022,0,100401969,GL02,10,10,8.4,0,INV,Apr,CA Div,10,2024,33.61,Chocolaterie Guylian NV,BK BRANDS
901008,AL KHALDIYA CO-OPERATIVE K.F.H,3,0,C,45404,25.2,15.117,0,0,2.016,Guylian,503,1,25.2,2.016,36,0,36,3,36,23.184,K-CRINVDN,15012,15.117,0,15.117,Ebrahim Ahmed,37,MAIN,2766,8.4,63741,220354170,GL02,12,SEASHELL 65g,0.78,Guylian,Division,HHT,BK BRANDS,0,2.016,2.016,0,25.2,5.022,0,100401969,GL02,3,3,8.4,0,INV,Apr,CA Div,3,2024,10.083,Chocolaterie Guylian NV,BK BRANDS
901008,AL KHALDIYA CO-OPERATIVE K.F.H,5,0,C,45404,143.5,84.88,0,0,11.48,Guylian,503,1,143.5,11.48,60,0,60,5,60,132.02,K-CRINVDN,15012,84.88,0,84.88,Ebrahim Ahmed,37,MAIN,2766,28.7,63741,220354170,GL03,12,SEASHELL WINDOW BOX 250g,3,Guylian,Division,HHT,BK BRANDS,0,11.48,11.48,0,143.5,16.902,0,100401969,GL03,5,5,28.036,0,INV,Apr,CA Div,5,2024,58.62,Chocolaterie Guylian NV,BK BRANDS
901008,AL KHALDIYA CO-OPERATIVE K.F.H,3,0,C,45404,41.895,28.731,0,0.003,3.351,Guylian,503,1,41.895,3.354,36,0,36,3,36,38.541,K-CRINVDN,15012,28.731,0,28.731,Ebrahim Ahmed,37,MAIN,2766,13.964,63741,220354170,GL34,12,125 GRAM GIFT BOX- 12X125G,1.5,Guylian,Division,HHT,BK BRANDS,0,3.351,3.351,0.003,41.892,9.42,0,100401969,GL34,3,3,13.965,0,INV,Apr,CA Div,3,2024,13.161,Chocolaterie Guylian NV,BK BRANDS
901008,AL KHALDIYA CO-OPERATIVE K.F.H,2,0,C,45404,60,34.026,0,0,4.8,Guylian,503,1,60,4.8,20,0,20,2,20,55.2,K-CRINVDN,15012,34.026,0,34.026,Ebrahim Ahmed,37,MAIN,2766,30,63741,220354170,GL41,10,LA TRUFFLINA GIFT WRAP BALLOTIN 10 X180G,1.8,Guylian,Division,HHT,BK BRANDS,0,4.8,4.8,0,60,17.013,0,100401969,GL41,2,2,26.91,0,INV,Apr,CA Div,2,2024,25.974,Chocolaterie Guylian NV,BK BRANDS
901008,AL KHALDIYA CO-OPERATIVE K.F.H,2,0,C,45404,38.56,22.568,0,0,3.085,AUGUSTIN'S,503,1,38.56,3.085,32,0,32,2,32,35.475,K-CRINVDN,15012,22.568,0,22.568,Ebrahim Ahmed,37,MAIN,2766,19.28,63740,220354165,AUG005,16,WAFFLES - VANILLA FLAVOR 5X55 gm.,4.4,Augustin's,Division,HHT,BK BRANDS,0,3.085,3.085,0,38.56,11.28,0,100401970,AUG005,2,2,19.28,0,INV,Apr,CA Div,2,2024,15.992,Blue Passion,RICE
901008,AL KHALDIYA CO-OPERATIVE K.F.H,0,4,C,45404,5.256,3.078,0,0,0.42,AUGUSTIN'S,503,1,5.256,0.42,0,4,4,0.25,4,4.836,K-CRINVDN,15012,3.078,0,3.078,Ebrahim Ahmed,37,MAIN,2766,21.025,63740,220354165,AUG004,16,WAFFLES - CHOCOLATE FLAVOR 16x5x60 gm.,4.8,Augustin's,Division,HHT,BK BRANDS,0,0.42,0.42,0,5.256,12.307,0,100401970,AUG004,0.25,0.25,21.025,0,INV,Apr,CA Div,0.25,2024,2.178,Blue Passion,RICE
901008,AL KHALDIYA CO-OPERATIVE K.F.H,0,12,C,45404,15.769,9.233,0,0,1.262,AUGUSTIN'S,503,1,15.769,1.262,0,12,12,0.75,12,14.507,K-CRINVDN,15012,9.233,0,9.233,Ebrahim Ahmed,37,MAIN,2766,21.025,63740,220354165,AUG004,16,WAFFLES - CHOCOLATE FLAVOR 16x5x60 gm.,4.8,Augustin's,Division,HHT,BK BRANDS,0,1.262,1.262,0,15.769,12.307,0,100401970,AUG004,0.75,0.75,21.025,0,INV,Apr,CA Div,0.75,2024,6.536,Blue Passion,RICE
901008,AL KHALDIYA CO-OPERATIVE K.F.H,3,0,C,45404,17.658,12.921,0,0,1.413,POPPINS,503,1,17.658,1.413,24,0,24,3,24,16.245,K-CRINVDN,15012,12.921,0,12.921,Ebrahim Ahmed,37,MAIN,2766,5.886,63740,220354165,PP4355,8,Poppins Corn Flakes 8x350 gm,1,Poppins,Division,HHT,BK BRANDS,0,1.413,1.413,0,17.658,4.328,0,100401970,PP4355,3,3,5.886,0,INV,Apr,CA Div,3,2024,4.737,DAHER INTERNATIONAL FOOD CO.,
901008,AL KHALDIYA CO-OPERATIVE K.F.H,3,0,C,45404,24.942,18.252,0,0,1.995,POPPINS,503,1,24.942,1.995,24,0,24,3,24,22.947,K-CRINVDN,15012,18.252,0,18.252,Ebrahim Ahmed,37,MAIN,2766,8.314,63740,220354165,PP4386,8,Poppins Choco Pops 8*350 gm,2.8,Poppins,Division,HHT,BK BRANDS,0,1.995,1.995,0,24.942,6.114,0,100401970,PP4386,3,3,8.314,0,INV,Apr,CA Div,3,2024,6.69,DAHER INTERNATIONAL FOOD CO.,
901008,AL KHALDIYA CO-OPERATIVE K.F.H,3,0,C,45404,40.278,29.472,0,0,3.222,POPPINS,503,1,40.278,3.222,24,0,24,3,24,37.056,K-CRINVDN,15012,29.472,0,29.472,Ebrahim Ahmed,37,MAIN,2766,13.426,63740,220354165,PP2030,8,Poppins Frosted Flakes with Marshmallows 8*350 gm,2.8,Poppins,Division,HHT,BK BRANDS,0,3.222,3.222,0,40.278,9.824,0,100401970,PP2030,3,3,13.426,0,INV,Apr,CA Div,3,2024,10.806,DAHER INTERNATIONAL FOOD CO.,
901008,AL KHALDIYA CO-OPERATIVE K.F.H,2,0,C,45404,26.852,19.648,0,0,2.148,POPPINS,503,1,26.852,2.148,16,0,16,2,16,24.704,K-CRINVDN,15012,19.648,0,19.648,Ebrahim Ahmed,37,MAIN,2766,13.426,63740,220354165,PP2047,8,Poppins Choco Rings with Marshmallows 8*350 gm,2.8,Poppins,Division,HHT,BK BRANDS,0,2.148,2.148,0,26.852,9.873,0,100401970,PP2047,2,2,13.426,0,INV,Apr,CA Div,2,2024,7.204,DAHER INTERNATIONAL FOOD CO.,
901008,AL KHALDIYA CO-OPERATIVE K.F.H,1,0,C,45404,21,12.297,0,0,1.68,AUGUSTIN'S,503,1,21,1.68,12,0,12,1,12,19.32,K-CRINVDN,15012,12.297,0,12.297,Ebrahim Ahmed,37,MAIN,2766,21,63740,220354165,AUG001A,12,WAFFLES - VANILA FLAVOR 12X420 G,5.04,Augustin's,Division,HHT,BK BRANDS,0,1.68,1.68,0,21,12.294,0,100401970,AUG001A,1,1,21,0,INV,Apr,CA Div,1,2024,8.703,Blue Passion,RICE
901058,SABAH AL AHMED- COOP,2,0,C,45404,9.42,6.862,0.733,0.26,0,LORENZ,503,1,9.42,0.993,24,0,24,2,24,8.427,K-CRINVDN,15012,6.862,0,6.862,Amr Ahmed Younis Bekhit,30,MAIN,2766,4.58,1059,220354172,BK6894,12,CLUB CRACKERS 150G,1.8,Lorenz,Division,HHT,BK BRANDS,0.733,0,0.733,0.26,9.16,3.446,0,100401971,BK6894,2,2,4.71,0,INV,Apr,CA Div,2,2024,2.298,Lorenz Bahlsens  Snack-World Gmbh & Co.,BK BRANDS
901058,SABAH AL AHMED- COOP,5,0,C,45404,24.7,18.585,1.962,0.175,0,LORENZ,503,1,24.7,2.137,90,0,90,5,90,22.563,K-CRINVDN,15012,18.585,0,18.585,Amr Ahmed Younis Bekhit,30,MAIN,2766,4.905,1059,220354172,BK7030,18,STICKS CLASSIC 150G,2.7,Lorenz,Division,HHT,BK BRANDS,1.962,0,1.962,0.175,24.525,3.734,0,100401971,BK7030,5,5,4.94,0,INV,Apr,CA Div,5,2024,5.94,Lorenz Bahlsens  Snack-World Gmbh & Co.,BK BRANDS
901058,SABAH AL AHMED- COOP,5,0,C,45404,34.925,20.3,2.794,0,0,LORENZ,503,1,34.925,2.794,60,0,60,5,60,32.131,K-CRINVDN,15012,20.3,0,20.3,Amr Ahmed Younis Bekhit,30,MAIN,2766,6.985,1059,220354172,BK1322A,12,Naturals Classic (Salted)  12 * 100G,1.2,Lorenz,Division,HHT,BK BRANDS,2.794,0,2.794,0,34.925,4.076,0,100401971,BK1322A,5,5,6.985,0,INV,Apr,CA Div,5,2024,14.625,Lorenz Bahlsens  Snack-World Gmbh & Co.,BK BRANDS
901058,SABAH AL AHMED- COOP,5,0,C,45404,34.925,20.305,2.794,0,0,LORENZ,503,1,34.925,2.794,60,0,60,5,60,32.131,K-CRINVDN,15012,20.305,0,20.305,Amr Ahmed Younis Bekhit,30,MAIN,2766,6.985,1059,220354172,BK1188A,12,Naturals Rosmarin 12 * 100G,1.2,Lorenz,Division,HHT,BK BRANDS,2.794,0,2.794,0,34.925,4.075,0,100401971,BK1188A,5,5,6.985,0,INV,Apr,CA Div,5,2024,14.62,Lorenz Bahlsens  Snack-World Gmbh & Co.,BK BRANDS
901055,MADINA SAAD AL ABDALLAH CO OP,1,0,C,45404,11.01,6.228,0.911,0.89,0,BAHLSEN,503,1,11.01,1.801,14,0,14,1,14,9.209,K-CRINVDN,15012,6.228,0,6.228,Ebrahim Ahmed,37,MAIN,2766,10.12,3576,220354194,BK4126,14,PICK UP! MINIS MILK 14X106 G,1.484,Bahlsen,Division,HHT,BK BRANDS,0.911,0,0.911,0.89,10.12,6.294,0,100401972,BK4126,1,1,11.01,0,INV,Apr,CA Div,1,2024,3.892,Bahlsen GmbH Co. & KG,BK BRANDS
901055,MADINA SAAD AL ABDALLAH CO OP,1,0,C,45404,8.4,5.421,0.717,0.435,0,BAHLSEN,503,1,8.4,1.152,24,0,24,1,24,7.248,K-CRINVDN,15012,5.421,0,5.421,Ebrahim Ahmed,37,MAIN,2766,7.965,3576,220354194,BK3593,24,HIT MINIS COCOA.130 g,3.12,Bahlsen,Division,HHT,BK BRANDS,0.717,0,0.717,0.435,7.965,5.457,0,100401972,BK3593,1,1,8.4,0,INV,Apr,CA Div,1,2024,2.544,Bahlsen GmbH Co. & KG,BK BRANDS
901055,MADINA SAAD AL ABDALLAH CO OP,3,0,C,45404,25.2,16.275,2.165,1.14,0,BAHLSEN,503,1,25.2,3.305,63,0,63,3,63,21.895,K-CRINVDN,15012,16.275,0,16.275,Ebrahim Ahmed,37,MAIN,2766,8.02,3576,220354194,BK3731,21,LEIBNIZ MINIS CHOC 100g,2.1,Bahlsen,Division,HHT,BK BRANDS,2.165,0,2.165,1.14,24.06,5.458,0,100401972,BK3731,3,3,8.4,0,INV,Apr,CA Div,3,2024,7.785,Bahlsen GmbH Co. & KG,BK BRANDS
901055,MADINA SAAD AL ABDALLAH CO OP,1,0,C,45404,9.99,5.879,0.899,0,0,BAHLSEN,503,1,9.99,0.899,14,0,14,1,14,9.091,K-CRINVDN,15012,5.879,0,5.879,Ebrahim Ahmed,37,MAIN,2766,9.99,3576,220354194,BK2833,14,PiCK UP! FLOW PACK 5x28G,1.96,Bahlsen,Division,HHT,BK BRANDS,0.899,0,0.899,0,9.99,5.873,0,100401972,BK2833,1,1,9.99,0,INV,Apr,CA Div,1,2024,4.111,Bahlsen GmbH Co. & KG,BK BRANDS
901055,MADINA SAAD AL ABDALLAH CO OP,5,0,C,45404,17.475,10.675,1.573,0,0,BAHLSEN,503,1,17.475,1.573,120,0,120,5,120,15.902,K-CRINVDN,15012,10.675,0,10.675,Ebrahim Ahmed,37,MAIN,2766,3.495,3576,220354194,BK2482,24,PICK UP CHOCO & MILK 28 G,2.688,Bahlsen,Division,HHT,BK BRANDS,1.573,0,1.573,0,17.475,2.155,0,100401972,BK2482,5,5,3.495,0,INV,Apr,CA Div,5,2024,6.8,Bahlsen GmbH Co. & KG,BK BRANDS
901055,MADINA SAAD AL ABDALLAH CO OP,3,0,C,45404,33.03,18.693,2.732,2.67,0,BAHLSEN,503,1,33.03,5.402,42,0,42,3,42,27.628,K-CRINVDN,15012,18.693,0,18.693,Ebrahim Ahmed,37,MAIN,2766,10.12,3576,220354194,BK4074,14,PiCK UP! MINIS CHOCO 106G,1.484,Bahlsen,Division,HHT,BK BRANDS,2.732,0,2.732,2.67,30.36,6.286,0,100401972,BK4074,3,3,11.01,0,INV,Apr,CA Div,3,2024,11.667,Bahlsen GmbH Co. & KG,BK BRANDS
901055,MADINA SAAD AL ABDALLAH CO OP,0,12,C,45404,12.549,7.019,1.129,0,0,BAHLSEN,503,1,12.549,1.129,0,12,12,0.85714,12,11.42,K-CRINVDN,15012,7.019,0,7.019,Ebrahim Ahmed,37,MAIN,2766,14.64,3576,220354194,BK3661,14,Leibniz Biscuits'N Cream Choco 14 * 228g,3.192,Bahlsen,Division,HHT,BK BRANDS,1.129,0,1.129,0,12.549,8.194,0,100401972,BK3661,0.85714,0.85714,14.64,0,INV,Apr,CA Div,0.85714,2024,5.53,Bahlsen GmbH Co. & KG,BK BRANDS
901055,MADINA SAAD AL ABDALLAH CO OP,0,2,C,45404,2.091,1.17,0.188,0,0,BAHLSEN,503,1,2.091,0.188,0,2,2,0.14286,2,1.903,K-CRINVDN,15012,1.17,0,1.17,Ebrahim Ahmed,37,MAIN,2766,14.64,3576,220354194,BK3661,14,Leibniz Biscuits'N Cream Choco 14 * 228g,3.192,Bahlsen,Division,HHT,BK BRANDS,0.188,0,0.188,0,2.091,8.194,0,100401972,BK3661,0.14286,0.14286,14.64,0,INV,Apr,CA Div,0.14286,2024,0.921,Bahlsen GmbH Co. & KG,BK BRANDS
901055,MADINA SAAD AL ABDALLAH CO OP,2,0,C,45404,5.26,2.928,0.473,0,0,BAHLSEN,503,1,5.26,0.473,48,0,48,2,48,4.787,K-CRINVDN,15012,2.928,0,2.928,Ebrahim Ahmed,37,MAIN,2766,2.63,3576,220354194,BK3668,24,Leibniz Biscuits'N Cream Choco 24 * 19g,0.456,Bahlsen,Division,HHT,BK BRANDS,0.473,0,0.473,0,5.26,1.472,0,100401972,BK3668,2,2,2.63,0,INV,Apr,CA Div,2,2024,2.332,Bahlsen GmbH Co. & KG,BK BRANDS
901055,MADINA SAAD AL ABDALLAH CO OP,1,0,C,45404,10.25,5.974,0.923,0,0,BAHLSEN,503,1,10.25,0.923,12,0,12,1,12,9.327,K-CRINVDN,15012,5.974,0,5.974,Ebrahim Ahmed,37,MAIN,2766,10.25,3576,220354194,BK2051,12,Choco Leibniz Dark 12*125gm,1.5,Bahlsen,Division,HHT,BK BRANDS,0.923,0,0.923,0,10.25,5.983,0,100401972,BK2051,1,1,10.25,0,INV,Apr,CA Div,1,2024,4.276,Bahlsen GmbH Co. & KG,BK BRANDS
901055,MADINA SAAD AL ABDALLAH CO OP,1,0,C,45404,9.21,5.911,0.829,0,0,BAHLSEN,503,1,9.21,0.829,12,0,12,1,12,8.381,K-CRINVDN,15012,5.911,0,5.911,Ebrahim Ahmed,37,MAIN,2766,9.21,3576,220354194,BK2173,12,Waffeletten Dark EXPORT 100gm,1.2,Bahlsen,Division,HHT,BK BRANDS,0.829,0,0.829,0,9.21,5.909,0,100401972,BK2173,1,1,9.21,0,INV,Apr,CA Div,1,2024,3.299,Bahlsen GmbH Co. & KG,BK BRANDS
901055,MADINA SAAD AL ABDALLAH CO OP,2,0,C,45404,13,8.444,1.031,1.54,0,BAHLSEN,503,1,13,2.571,60,0,60,2,60,10.429,K-CRINVDN,15012,8.444,0,8.444,Ebrahim Ahmed,37,MAIN,2766,5.73,3576,220354194,BK2175,30,Waffeletten-Milk-Snack 30*21g,0.63,Bahlsen,Division,HHT,BK BRANDS,1.031,0,1.031,1.54,11.46,4.238,0,100401972,BK2175,2,2,6.5,0,INV,Apr,CA Div,2,2024,3.016,Bahlsen GmbH Co. & KG,BK BRANDS
901055,MADINA SAAD AL ABDALLAH CO OP,2,0,C,45404,12.87,6.908,1.158,0,0,HARIBO,503,1,12.87,1.158,48,0,48,2,48,11.712,K-CRINVDN,15012,6.908,0,6.908,Ebrahim Ahmed,37,MAIN,2766,6.435,3576,220354194,HB0348,24,Haribo Teeth 80g,1.92,Haribo,Division,HHT,BK BRANDS,1.158,0,1.158,0,12.87,3.454,0,100401972,HB0348,2,2,6.12,0,INV,Apr,CA Div,2,2024,5.962,HARIBO Sekerleme San. Ve Tic. Ltd. Sti.,BK BRANDS
901055,MADINA SAAD AL ABDALLAH CO OP,2,0,C,45404,12.87,6.85,1.158,0,0,HARIBO,503,1,12.87,1.158,48,0,48,2,48,11.712,K-CRINVDN,15012,6.85,0,6.85,Ebrahim Ahmed,37,MAIN,2766,6.435,3576,220354194,HB0362,24,Haribo Happy Cherries 80g,1.92,Haribo,Division,HHT,BK BRANDS,1.158,0,1.158,0,12.87,3.561,0,100401972,HB0362,2,2,6.12,0,INV,Apr,CA Div,2,2024,6.02,HARIBO Sekerleme San. Ve Tic. Ltd. Sti.,BK BRANDS
901055,MADINA SAAD AL ABDALLAH CO OP,2,0,C,45404,15.3,8.654,1.377,0,0,HARIBO,503,1,15.3,1.377,60,0,60,2,60,13.923,K-CRINVDN,15012,8.654,0,8.654,Ebrahim Ahmed,37,MAIN,2766,7.65,3576,220354194,HB0627B,30,Haribo Gold bears 80g,2.4,Haribo,Division,HHT,BK BRANDS,1.377,0,1.377,0,15.3,4.406,0,100401972,HB0627B,2,2,7.65,0,INV,Apr,CA Div,2,2024,6.646,HARIBO Sekerleme San. Ve Tic. Ltd. Sti.,BK BRANDS
901055,MADINA SAAD AL ABDALLAH CO OP,2,0,C,45404,30.14,16.598,2.713,0,0,BAHLSEN,503,1,30.14,2.713,48,0,48,2,48,27.427,K-CRINVDN,15012,16.598,0,16.598,Ebrahim Ahmed,37,MAIN,2766,15.07,3574,220354238,BK1016,24,LEIBNIZ BUTTER 200G,4.8,Bahlsen,Division,HHT,BK BRANDS,2.713,0,2.713,0,30.14,8.323,0,100401973,BK1016,2,2,14.62,0,INV,Apr,CA Div,2,2024,13.542,Bahlsen GmbH Co. & KG,BK BRANDS
901055,MADINA SAAD AL ABDALLAH CO OP,2,0,C,45404,9.42,6.19,0.848,0,0,BAHLSEN,503,1,9.42,0.848,24,0,24,2,24,8.572,K-CRINVDN,15012,6.19,0,6.19,Ebrahim Ahmed,37,MAIN,2766,4.71,3574,220354238,BK1035,12,ZOO 12X100G,1,Bahlsen,Division,HHT,BK BRANDS,0.848,0,0.848,0,9.42,3.116,0,100401973,BK1035,2,2,3.48,0,INV,Apr,CA Div,2,2024,3.23,Bahlsen GmbH Co. & KG,BK BRANDS
901055,MADINA SAAD AL ABDALLAH CO OP,1,0,C,45404,6.56,4.155,0.59,0,0,BAHLSEN,503,1,6.56,0.59,20,0,20,1,20,5.97,K-CRINVDN,15012,4.155,0,4.155,Ebrahim Ahmed,37,MAIN,2766,6.56,3574,220354238,BK1081,20,LEIBNZ BUTTER 100G,2,Bahlsen,Division,HHT,BK BRANDS,0.59,0,0.59,0,6.56,4.185,0,100401973,BK1081,1,1,6,0,INV,Apr,CA Div,1,2024,2.405,Bahlsen GmbH Co. & KG,BK BRANDS
